,sales,date,region
5819,2305.0,2022-01-30,west
5820,2045.0,2022-01-31,north
5821,2375.0,2022-01-31,south
5822,2040.0,2022-01-31,east
5823,2055.0,2022-01-31,west
5824,2405.0,2022-02-01,north
5825,2310.0,2022-02-01,south
5826,2405.0,2022-02-01,east
5827,2420.0,2022-02-01,west
5828,2160.0,2022-02-02,north
5829,2485.0,2022-02-02,south
5830,2375.0,2022-02-02,east
5831,2435.0,2022-02-02,west
5832,2125.0,2022-02-03,north
5833,2185.0,2022-02-03,south
5834,2090.0,2022-02-03,east
5835,2115.0,2022-02-03,west
5836,2035.0,2022-02-04,north
5837,2215.0,2022-02-04,south
5838,2010.0,2022-02-04,east
5839,2190.0,2022-02-04,west
5840,2070.0,2022-02-05,north
5841,2000.0,2022-02-05,south
5842,2130.0,2022-02-05,east
5843,2235.0,2022-02-05,west
5844,2250.0,2022-02-06,north
5845,2365.0,2022-02-06,south
5846,2020.0,2022-02-06,east
5847,2215.0,2022-02-06,west
5848,2290.0,2022-02-07,north
5849,2145.0,2022-02-07,south
5850,2255.0,2022-02-07,east
5851,2265.0,2022-02-07,west
5852,2375.0,2022-02-08,north
5853,2360.0,2022-02-08,south
5854,2430.0,2022-02-08,east
5855,2330.0,2022-02-08,west
5856,2290.0,2022-02-09,north
5857,2435.0,2022-02-09,south
5858,2225.0,2022-02-09,east
5859,2255.0,2022-02-09,west
5860,2275.0,2022-02-10,north
5861,2310.0,2022-02-10,south
5862,2070.0,2022-02-10,east
5863,2445.0,2022-02-10,west
5864,2405.0,2022-02-11,north
5865,2030.0,2022-02-11,south
5866,2470.0,2022-02-11,east
5867,2265.0,2022-02-11,west
5868,2245.0,2022-02-12,north
5869,2490.0,2022-02-12,south
5870,2110.0,2022-02-12,east
5871,2085.0,2022-02-12,west
5872,2425.0,2022-02-13,north
5873,2245.0,2022-02-13,south
5874,2500.0,2022-02-13,east
5875,2390.0,2022-02-13,west
5876,2035.0,2022-02-14,north
5877,2465.0,2022-02-14,south
5878,2500.0,2022-02-14,east
5879,2115.0,2022-02-14,west
